colony,code,year,ruled_by,party
Egypt,EGY,1877,United Kingdom,allies
Egypt,EGY,1878,United Kingdom,allies
Egypt,EGY,1879,United Kingdom,allies
Egypt,EGY,1880,United Kingdom,allies
Egypt,EGY,1881,United Kingdom,allies
Egypt,EGY,1882,United Kingdom,allies
Egypt,EGY,1883,United Kingdom,allies
Egypt,EGY,1884,United Kingdom,allies
Egypt,EGY,1885,United Kingdom,allies
Egypt,EGY,1886,United Kingdom,allies
Egypt,EGY,1887,United Kingdom,allies
Egypt,EGY,1888,United Kingdom,allies
Egypt,EGY,1889,United Kingdom,allies
Egypt,EGY,1890,United Kingdom,allies
Egypt,EGY,1891,United Kingdom,allies
Egypt,EGY,1892,United Kingdom,allies
Egypt,EGY,1893,United Kingdom,allies
Egypt,EGY,1894,United Kingdom,allies
Egypt,EGY,1895,United Kingdom,allies
Egypt,EGY,1896,United Kingdom,allies
Egypt,EGY,1897,United Kingdom,allies
Egypt,EGY,1898,United Kingdom,allies
Egypt,EGY,1899,United Kingdom,allies
Egypt,EGY,1900,United Kingdom,allies
Egypt,EGY,1901,United Kingdom,allies
Egypt,EGY,1902,United Kingdom,allies
Egypt,EGY,1903,United Kingdom,allies
Egypt,EGY,1904,United Kingdom,allies
Egypt,EGY,1905,United Kingdom,allies
Egypt,EGY,1906,United Kingdom,allies
Egypt,EGY,1907,United Kingdom,allies
Egypt,EGY,1908,United Kingdom,allies
Egypt,EGY,1909,United Kingdom,allies
Egypt,EGY,1910,United Kingdom,allies
Egypt,EGY,1911,United Kingdom,allies
Egypt,EGY,1912,United Kingdom,allies
Egypt,EGY,1913,United Kingdom,allies
Egypt,EGY,1914,United Kingdom,allies
Egypt,EGY,1915,United Kingdom,allies
Egypt,EGY,1916,United Kingdom,allies
Egypt,EGY,1917,United Kingdom,allies
Egypt,EGY,1918,United Kingdom,allies
Egypt,EGY,1919,United Kingdom,allies
Egypt,EGY,1920,United Kingdom,allies
Egypt,EGY,1921,United Kingdom,allies
El Salvador,SLV,1816,Spain,neutral
El Salvador,SLV,1817,Spain,neutral
El Salvador,SLV,1818,Spain,neutral
El Salvador,SLV,1819,Spain,neutral
El Salvador,SLV,1820,Spain,neutral
Equatorial Guinea,GNQ,1827,United Kingdom,allies
Equatorial Guinea,GNQ,1828,United Kingdom,allies
Equatorial Guinea,GNQ,1829,United Kingdom,allies
Equatorial Guinea,GNQ,1830,United Kingdom,allies
Equatorial Guinea,GNQ,1831,United Kingdom,allies
Equatorial Guinea,GNQ,1832,United Kingdom,allies
Equatorial Guinea,GNQ,1833,United Kingdom,allies
Equatorial Guinea,GNQ,1834,United Kingdom,allies
Equatorial Guinea,GNQ,1835,United Kingdom,allies
Equatorial Guinea,GNQ,1836,United Kingdom,allies
Equatorial Guinea,GNQ,1837,United Kingdom,allies
Equatorial Guinea,GNQ,1838,United Kingdom,allies
Equatorial Guinea,GNQ,1839,United Kingdom,allies
Equatorial Guinea,GNQ,1840,United Kingdom,allies
Equatorial Guinea,GNQ,1841,United Kingdom,allies
Equatorial Guinea,GNQ,1842,United Kingdom,allies
Equatorial Guinea,GNQ,1843,United Kingdom,allies
Equatorial Guinea,GNQ,1844,United Kingdom,allies
Equatorial Guinea,GNQ,1845,United Kingdom,allies
Equatorial Guinea,GNQ,1846,United Kingdom,allies
Equatorial Guinea,GNQ,1847,United Kingdom,allies
Equatorial Guinea,GNQ,1848,United Kingdom,allies
Equatorial Guinea,GNQ,1849,United Kingdom,allies
Equatorial Guinea,GNQ,1850,United Kingdom,allies
Equatorial Guinea,GNQ,1851,United Kingdom,allies
Equatorial Guinea,GNQ,1852,United Kingdom,allies
Equatorial Guinea,GNQ,1853,United Kingdom,allies
Equatorial Guinea,GNQ,1854,United Kingdom,allies
Equatorial Guinea,GNQ,1855,United Kingdom,allies
Equatorial Guinea,GNQ,1856,United Kingdom,allies
Equatorial Guinea,GNQ,1857,United Kingdom,allies
Equatorial Guinea,GNQ,1858,Spain,neutral
Equatorial Guinea,GNQ,1859,Spain,neutral
Equatorial Guinea,GNQ,1860,Spain,neutral
Equatorial Guinea,GNQ,1861,Spain,neutral
Equatorial Guinea,GNQ,1862,Spain,neutral
Equatorial Guinea,GNQ,1863,Spain,neutral
Equatorial Guinea,GNQ,1864,Spain,neutral
Equatorial Guinea,GNQ,1865,Spain,neutral
Equatorial Guinea,GNQ,1866,Spain,neutral
Equatorial Guinea,GNQ,1867,Spain,neutral
Equatorial Guinea,GNQ,1868,Spain,neutral
Equatorial Guinea,GNQ,1869,Spain,neutral
Equatorial Guinea,GNQ,1870,Spain,neutral
Equatorial Guinea,GNQ,1871,Spain,neutral
Equatorial Guinea,GNQ,1872,Spain,neutral
Equatorial Guinea,GNQ,1873,Spain,neutral
Equatorial Guinea,GNQ,1874,Spain,neutral
Equatorial Guinea,GNQ,1875,Spain,neutral
Equatorial Guinea,GNQ,1876,Spain,neutral
Equatorial Guinea,GNQ,1877,Spain,neutral
Equatorial Guinea,GNQ,1878,Spain,neutral
Equatorial Guinea,GNQ,1879,Spain,neutral
Equatorial Guinea,GNQ,1880,Spain,neutral
Equatorial Guinea,GNQ,1881,Spain,neutral
Equatorial Guinea,GNQ,1882,Spain,neutral
Equatorial Guinea,GNQ,1883,Spain,neutral
Equatorial Guinea,GNQ,1884,Spain,neutral
Equatorial Guinea,GNQ,1885,Spain,neutral
Equatorial Guinea,GNQ,1886,Spain,neutral
Equatorial Guinea,GNQ,1887,Spain,neutral
Equatorial Guinea,GNQ,1888,Spain,neutral
Equatorial Guinea,GNQ,1889,Spain,neutral
Equatorial Guinea,GNQ,1890,Spain,neutral
Equatorial Guinea,GNQ,1891,Spain,neutral
Equatorial Guinea,GNQ,1892,Spain,neutral
Equatorial Guinea,GNQ,1893,Spain,neutral
Equatorial Guinea,GNQ,1894,Spain,neutral
Equatorial Guinea,GNQ,1895,Spain,neutral
Equatorial Guinea,GNQ,1896,Spain,neutral
Equatorial Guinea,GNQ,1897,Spain,neutral
Equatorial Guinea,GNQ,1898,Spain,neutral
Equatorial Guinea,GNQ,1899,Spain,neutral
Equatorial Guinea,GNQ,1900,Spain,neutral
Equatorial Guinea,GNQ,1901,Spain,neutral
Equatorial Guinea,GNQ,1902,Spain,neutral
Equatorial Guinea,GNQ,1903,Spain,neutral
Equatorial Guinea,GNQ,1904,Spain,neutral
Equatorial Guinea,GNQ,1905,Spain,neutral
Equatorial Guinea,GNQ,1906,Spain,neutral
Equatorial Guinea,GNQ,1907,Spain,neutral
Equatorial Guinea,GNQ,1908,Spain,neutral
Equatorial Guinea,GNQ,1909,Spain,neutral
Equatorial Guinea,GNQ,1910,Spain,neutral
Equatorial Guinea,GNQ,1911,Spain,neutral
Equatorial Guinea,GNQ,1912,Spain,neutral
Equatorial Guinea,GNQ,1913,Spain,neutral
Equatorial Guinea,GNQ,1914,Spain,neutral
Equatorial Guinea,GNQ,1915,Spain,neutral
Equatorial Guinea,GNQ,1916,Spain,neutral
Equatorial Guinea,GNQ,1917,Spain,neutral
Equatorial Guinea,GNQ,1918,Spain,neutral
Equatorial Guinea,GNQ,1919,Spain,neutral
Equatorial Guinea,GNQ,1920,Spain,neutral
Equatorial Guinea,GNQ,1921,Spain,neutral
Equatorial Guinea,GNQ,1922,Spain,neutral
Equatorial Guinea,GNQ,1923,Spain,neutral
Equatorial Guinea,GNQ,1924,Spain,neutral
Equatorial Guinea,GNQ,1925,Spain,neutral
Equatorial Guinea,GNQ,1926,Spain,neutral
Equatorial Guinea,GNQ,1927,Spain,neutral
Equatorial Guinea,GNQ,1928,Spain,neutral
Equatorial Guinea,GNQ,1929,Spain,neutral
Equatorial Guinea,GNQ,1930,Spain,neutral
Equatorial Guinea,GNQ,1931,Spain,neutral
Equatorial Guinea,GNQ,1932,Spain,neutral
Equatorial Guinea,GNQ,1933,Spain,neutral
Equatorial Guinea,GNQ,1934,Spain,neutral
Equatorial Guinea,GNQ,1935,Spain,neutral
Equatorial Guinea,GNQ,1936,Spain,neutral
Equatorial Guinea,GNQ,1937,Spain,neutral
Equatorial Guinea,GNQ,1938,Spain,neutral
Equatorial Guinea,GNQ,1939,Spain,neutral
Equatorial Guinea,GNQ,1940,Spain,neutral
Equatorial Guinea,GNQ,1941,Spain,neutral
Equatorial Guinea,GNQ,1942,Spain,neutral
Equatorial Guinea,GNQ,1943,Spain,neutral
Equatorial Guinea,GNQ,1944,Spain,neutral
Equatorial Guinea,GNQ,1945,Spain,neutral
Equatorial Guinea,GNQ,1946,Spain,neutral
Equatorial Guinea,GNQ,1947,Spain,neutral
Equatorial Guinea,GNQ,1948,Spain,neutral
Equatorial Guinea,GNQ,1949,Spain,neutral
Equatorial Guinea,GNQ,1950,Spain,neutral
Equatorial Guinea,GNQ,1951,Spain,neutral
Equatorial Guinea,GNQ,1952,Spain,neutral
Equatorial Guinea,GNQ,1953,Spain,neutral
Equatorial Guinea,GNQ,1954,Spain,neutral
Equatorial Guinea,GNQ,1955,Spain,neutral
Equatorial Guinea,GNQ,1956,Spain,neutral
Equatorial Guinea,GNQ,1957,Spain,neutral
Equatorial Guinea,GNQ,1958,Spain,neutral
Equatorial Guinea,GNQ,1959,Spain,neutral
Equatorial Guinea,GNQ,1960,Spain,neutral
Equatorial Guinea,GNQ,1961,Spain,neutral
Equatorial Guinea,GNQ,1962,Spain,neutral
Equatorial Guinea,GNQ,1963,Spain,neutral
Equatorial Guinea,GNQ,1964,Spain,neutral
Equatorial Guinea,GNQ,1965,Spain,neutral
Equatorial Guinea,GNQ,1966,Spain,neutral
Equatorial Guinea,GNQ,1967,Spain,neutral
Eritrea,ERI,1816,Turkey,neutral
Eritrea,ERI,1817,Turkey,neutral
Eritrea,ERI,1818,Turkey,neutral
Eritrea,ERI,1819,Turkey,neutral
Eritrea,ERI,1820,Turkey,neutral
Eritrea,ERI,1821,Turkey,neutral
Eritrea,ERI,1822,Turkey,neutral
Eritrea,ERI,1823,Turkey,neutral
Eritrea,ERI,1824,Turkey,neutral
Eritrea,ERI,1825,Turkey,neutral
Eritrea,ERI,1826,Turkey,neutral
Eritrea,ERI,1827,Turkey,neutral
Eritrea,ERI,1828,Turkey,neutral
Eritrea,ERI,1829,Turkey,neutral
Eritrea,ERI,1830,Turkey,neutral
Eritrea,ERI,1831,Turkey,neutral
Eritrea,ERI,1832,Turkey,neutral
Eritrea,ERI,1833,Turkey,neutral
Eritrea,ERI,1834,Turkey,neutral
Eritrea,ERI,1835,Turkey,neutral
Eritrea,ERI,1836,Turkey,neutral
Eritrea,ERI,1837,Turkey,neutral
Eritrea,ERI,1838,Turkey,neutral
Eritrea,ERI,1839,Turkey,neutral
Eritrea,ERI,1840,Turkey,neutral
Eritrea,ERI,1841,Turkey,neutral
Eritrea,ERI,1842,Turkey,neutral
Eritrea,ERI,1843,Turkey,neutral
Eritrea,ERI,1844,Turkey,neutral
Eritrea,ERI,1845,Turkey,neutral
Eritrea,ERI,1846,Turkey,neutral
Eritrea,ERI,1847,Turkey,neutral
Eritrea,ERI,1848,Turkey,neutral
Eritrea,ERI,1849,Turkey,neutral
Eritrea,ERI,1850,Turkey,neutral
Eritrea,ERI,1851,Turkey,neutral
Eritrea,ERI,1852,Turkey,neutral
Eritrea,ERI,1853,Turkey,neutral
Eritrea,ERI,1854,Turkey,neutral
Eritrea,ERI,1855,Turkey,neutral
Eritrea,ERI,1856,Turkey,neutral
Eritrea,ERI,1857,Turkey,neutral
Eritrea,ERI,1858,Turkey,neutral
Eritrea,ERI,1859,Turkey,neutral
Eritrea,ERI,1860,Turkey,neutral
Eritrea,ERI,1861,Turkey,neutral
Eritrea,ERI,1862,Turkey,neutral
Eritrea,ERI,1863,Turkey,neutral
Eritrea,ERI,1864,Turkey,neutral
Eritrea,ERI,1865,Turkey,neutral
Eritrea,ERI,1866,Egypt,neutral
Eritrea,ERI,1867,Egypt,neutral
Eritrea,ERI,1868,Egypt,neutral
Eritrea,ERI,1869,Egypt,neutral
Eritrea,ERI,1870,Egypt,neutral
Eritrea,ERI,1871,Egypt,neutral
Eritrea,ERI,1872,Egypt,neutral
Eritrea,ERI,1873,Egypt,neutral
Eritrea,ERI,1874,Egypt,neutral
Eritrea,ERI,1875,Egypt,neutral
Eritrea,ERI,1876,Egypt,neutral
Eritrea,ERI,1877,Egypt,neutral
Eritrea,ERI,1878,Egypt,neutral
Eritrea,ERI,1879,Egypt,neutral
Eritrea,ERI,1880,Egypt,neutral
Eritrea,ERI,1881,Egypt,neutral
Eritrea,ERI,1882,Italy,axis
Eritrea,ERI,1883,Italy,axis
Eritrea,ERI,1884,Italy,axis
Eritrea,ERI,1885,Italy,axis
Eritrea,ERI,1886,Italy,axis
Eritrea,ERI,1887,Italy,axis
Eritrea,ERI,1888,Italy,axis
Eritrea,ERI,1889,Italy,axis
Eritrea,ERI,1890,Italy,axis
Eritrea,ERI,1891,Italy,axis
Eritrea,ERI,1892,Italy,axis
Eritrea,ERI,1893,Italy,axis
Eritrea,ERI,1894,Italy,axis
Eritrea,ERI,1895,Italy,axis
Eritrea,ERI,1896,Italy,axis
Eritrea,ERI,1897,Italy,axis
Eritrea,ERI,1898,Italy,axis
Eritrea,ERI,1899,Italy,axis
Eritrea,ERI,1900,Italy,axis
Eritrea,ERI,1901,Italy,axis
Eritrea,ERI,1902,Italy,axis
Eritrea,ERI,1903,Italy,axis
Eritrea,ERI,1904,Italy,axis
Eritrea,ERI,1905,Italy,axis
Eritrea,ERI,1906,Italy,axis
Eritrea,ERI,1907,Italy,axis
Eritrea,ERI,1908,Italy,axis
Eritrea,ERI,1909,Italy,axis
Eritrea,ERI,1910,Italy,axis
Eritrea,ERI,1911,Italy,axis
Eritrea,ERI,1912,Italy,axis
Eritrea,ERI,1913,Italy,axis
Eritrea,ERI,1914,Italy,axis
Eritrea,ERI,1915,Italy,axis
Eritrea,ERI,1916,Italy,axis
Eritrea,ERI,1917,Italy,axis
Eritrea,ERI,1918,Italy,axis
Eritrea,ERI,1919,Italy,axis
Eritrea,ERI,1920,Italy,axis
Eritrea,ERI,1921,Italy,axis
Eritrea,ERI,1922,Italy,axis
Eritrea,ERI,1923,Italy,axis
Eritrea,ERI,1924,Italy,axis
Eritrea,ERI,1925,Italy,axis
Eritrea,ERI,1926,Italy,axis
Eritrea,ERI,1927,Italy,axis
Eritrea,ERI,1928,Italy,axis
Eritrea,ERI,1929,Italy,axis
Eritrea,ERI,1930,Italy,axis
Eritrea,ERI,1931,Italy,axis
Eritrea,ERI,1932,Italy,axis
Eritrea,ERI,1933,Italy,axis
Eritrea,ERI,1934,Italy,axis
Eritrea,ERI,1935,Italy,axis
Eritrea,ERI,1936,Italy,axis
Eritrea,ERI,1937,Italy,axis
Eritrea,ERI,1938,Italy,axis
Eritrea,ERI,1939,Italy,axis
Eritrea,ERI,1940,Italy,axis
Eritrea,ERI,1941,United Kingdom,allies
Eritrea,ERI,1942,United Kingdom,allies
Eritrea,ERI,1943,United Kingdom,allies
Eritrea,ERI,1944,United Kingdom,allies
Eritrea,ERI,1945,United Kingdom,allies
Eritrea,ERI,1946,United Kingdom,allies
Eritrea,ERI,1947,United Kingdom,allies
Eritrea,ERI,1948,United Kingdom,allies
Eritrea,ERI,1949,United Kingdom,allies
Eritrea,ERI,1950,United Kingdom,allies
Eritrea,ERI,1951,United Kingdom,allies
Eritrea,ERI,1952,Ethiopia,neutral
Eritrea,ERI,1953,Ethiopia,neutral
Eritrea,ERI,1954,Ethiopia,neutral
Eritrea,ERI,1955,Ethiopia,neutral
Eritrea,ERI,1956,Ethiopia,neutral
Eritrea,ERI,1957,Ethiopia,neutral
Eritrea,ERI,1958,Ethiopia,neutral
Eritrea,ERI,1959,Ethiopia,neutral
Eritrea,ERI,1960,Ethiopia,neutral
Eritrea,ERI,1961,Ethiopia,neutral
Eritrea,ERI,1962,Ethiopia,neutral
Eritrea,ERI,1963,Ethiopia,neutral
Eritrea,ERI,1964,Ethiopia,neutral
Eritrea,ERI,1965,Ethiopia,neutral
Eritrea,ERI,1966,Ethiopia,neutral
Eritrea,ERI,1967,Ethiopia,neutral
Eritrea,ERI,1968,Ethiopia,neutral
Eritrea,ERI,1969,Ethiopia,neutral
Eritrea,ERI,1970,Ethiopia,neutral
Eritrea,ERI,1971,Ethiopia,neutral
Eritrea,ERI,1972,Ethiopia,neutral
Eritrea,ERI,1973,Ethiopia,neutral
Eritrea,ERI,1974,Ethiopia,neutral
Eritrea,ERI,1975,Ethiopia,neutral
Eritrea,ERI,1976,Ethiopia,neutral
Eritrea,ERI,1977,Ethiopia,neutral
Eritrea,ERI,1978,Ethiopia,neutral
Eritrea,ERI,1979,Ethiopia,neutral
Eritrea,ERI,1980,Ethiopia,neutral
Eritrea,ERI,1981,Ethiopia,neutral
Eritrea,ERI,1982,Ethiopia,neutral
Eritrea,ERI,1983,Ethiopia,neutral
Eritrea,ERI,1984,Ethiopia,neutral
Eritrea,ERI,1985,Ethiopia,neutral
Eritrea,ERI,1986,Ethiopia,neutral
Eritrea,ERI,1987,Ethiopia,neutral
Eritrea,ERI,1988,Ethiopia,neutral
Eritrea,ERI,1989,Ethiopia,neutral
Eritrea,ERI,1990,Ethiopia,neutral
Eritrea,ERI,1991,Ethiopia,neutral
Estonia,EST,1816,Russia,allies
Estonia,EST,1817,Russia,allies
Estonia,EST,1818,Russia,allies
Estonia,EST,1819,Russia,allies
Estonia,EST,1820,Russia,allies
Estonia,EST,1821,Russia,allies
Estonia,EST,1822,Russia,allies
Estonia,EST,1823,Russia,allies
Estonia,EST,1824,Russia,allies
Estonia,EST,1825,Russia,allies
Estonia,EST,1826,Russia,allies
Estonia,EST,1827,Russia,allies
Estonia,EST,1828,Russia,allies
Estonia,EST,1829,Russia,allies
Estonia,EST,1830,Russia,allies
Estonia,EST,1831,Russia,allies
Estonia,EST,1832,Russia,allies
Estonia,EST,1833,Russia,allies
Estonia,EST,1834,Russia,allies
Estonia,EST,1835,Russia,allies
Estonia,EST,1836,Russia,allies
Estonia,EST,1837,Russia,allies
Estonia,EST,1838,Russia,allies
Estonia,EST,1839,Russia,allies
Estonia,EST,1840,Russia,allies
Estonia,EST,1841,Russia,allies
Estonia,EST,1842,Russia,allies
Estonia,EST,1843,Russia,allies
Estonia,EST,1844,Russia,allies
Estonia,EST,1845,Russia,allies
Estonia,EST,1846,Russia,allies
Estonia,EST,1847,Russia,allies
Estonia,EST,1848,Russia,allies
Estonia,EST,1849,Russia,allies
Estonia,EST,1850,Russia,allies
Estonia,EST,1851,Russia,allies
Estonia,EST,1852,Russia,allies
Estonia,EST,1853,Russia,allies
Estonia,EST,1854,Russia,allies
Estonia,EST,1855,Russia,allies
Estonia,EST,1856,Russia,allies
Estonia,EST,1857,Russia,allies
Estonia,EST,1858,Russia,allies
Estonia,EST,1859,Russia,allies
Estonia,EST,1860,Russia,allies
Estonia,EST,1861,Russia,allies
Estonia,EST,1862,Russia,allies
Estonia,EST,1863,Russia,allies
Estonia,EST,1864,Russia,allies
Estonia,EST,1865,Russia,allies
Estonia,EST,1866,Russia,allies
Estonia,EST,1867,Russia,allies
Estonia,EST,1868,Russia,allies
Estonia,EST,1869,Russia,allies
Estonia,EST,1870,Russia,allies
Estonia,EST,1871,Russia,allies
Estonia,EST,1872,Russia,allies
Estonia,EST,1873,Russia,allies
Estonia,EST,1874,Russia,allies
Estonia,EST,1875,Russia,allies
Estonia,EST,1876,Russia,allies
Estonia,EST,1877,Russia,allies
Estonia,EST,1878,Russia,allies
Estonia,EST,1879,Russia,allies
Estonia,EST,1880,Russia,allies
Estonia,EST,1881,Russia,allies
Estonia,EST,1882,Russia,allies
Estonia,EST,1883,Russia,allies
Estonia,EST,1884,Russia,allies
Estonia,EST,1885,Russia,allies
Estonia,EST,1886,Russia,allies
Estonia,EST,1887,Russia,allies
Estonia,EST,1888,Russia,allies
Estonia,EST,1889,Russia,allies
Estonia,EST,1890,Russia,allies
Estonia,EST,1891,Russia,allies
Estonia,EST,1892,Russia,allies
Estonia,EST,1893,Russia,allies
Estonia,EST,1894,Russia,allies
Estonia,EST,1895,Russia,allies
Estonia,EST,1896,Russia,allies
Estonia,EST,1897,Russia,allies
Estonia,EST,1898,Russia,allies
Estonia,EST,1899,Russia,allies
Estonia,EST,1900,Russia,allies
Estonia,EST,1901,Russia,allies
Estonia,EST,1902,Russia,allies
Estonia,EST,1903,Russia,allies
Estonia,EST,1904,Russia,allies
Estonia,EST,1905,Russia,allies
Estonia,EST,1906,Russia,allies
Estonia,EST,1907,Russia,allies
Estonia,EST,1908,Russia,allies
Estonia,EST,1909,Russia,allies
Estonia,EST,1910,Russia,allies
Estonia,EST,1911,Russia,allies
Estonia,EST,1912,Russia,allies
Estonia,EST,1913,Russia,allies
Estonia,EST,1914,Russia,allies
Estonia,EST,1915,Russia,allies
Estonia,EST,1916,Russia,allies
Estonia,EST,1917,Russia,allies
Estonia,EST,1918,Russia,allies
Estonia,EST,1919,Russia,allies
Estonia,EST,1920,Russia,allies
Estonia,EST,1921,Russia,allies
Estonia,EST,1922,Russia,allies
Estonia,EST,1923,Russia,allies
Estonia,EST,1924,Russia,allies
Estonia,EST,1925,Russia,allies
Estonia,EST,1926,Russia,allies
Estonia,EST,1927,Russia,allies
Estonia,EST,1928,Russia,allies
Estonia,EST,1929,Russia,allies
Estonia,EST,1930,Russia,allies
Estonia,EST,1931,Russia,allies
Estonia,EST,1932,Russia,allies
Estonia,EST,1933,Russia,allies
Estonia,EST,1934,Russia,allies
Estonia,EST,1935,Russia,allies
Estonia,EST,1936,Russia,allies
Estonia,EST,1937,Russia,allies
Estonia,EST,1938,Russia,allies
Estonia,EST,1939,Russia,allies
Estonia,EST,1940,Russia,allies
Estonia,EST,1941,Russia,allies
Estonia,EST,1942,Russia,allies
Estonia,EST,1943,Russia,allies
Estonia,EST,1944,Russia,allies
Estonia,EST,1945,Russia,allies
Estonia,EST,1946,Russia,allies
Estonia,EST,1947,Russia,allies
Estonia,EST,1948,Russia,allies
Estonia,EST,1949,Russia,allies
Estonia,EST,1950,Russia,allies
Estonia,EST,1951,Russia,allies
Estonia,EST,1952,Russia,allies
Estonia,EST,1953,Russia,allies
Estonia,EST,1954,Russia,allies
Estonia,EST,1955,Russia,allies
Estonia,EST,1956,Russia,allies
Estonia,EST,1957,Russia,allies
Estonia,EST,1958,Russia,allies
Estonia,EST,1959,Russia,allies
Estonia,EST,1960,Russia,allies
Estonia,EST,1961,Russia,allies
Estonia,EST,1962,Russia,allies
Estonia,EST,1963,Russia,allies
Estonia,EST,1964,Russia,allies
Estonia,EST,1965,Russia,allies
Estonia,EST,1966,Russia,allies
Estonia,EST,1967,Russia,allies
Estonia,EST,1968,Russia,allies
Estonia,EST,1969,Russia,allies
Estonia,EST,1970,Russia,allies
Estonia,EST,1971,Russia,allies
Estonia,EST,1972,Russia,allies
Estonia,EST,1973,Russia,allies
Estonia,EST,1974,Russia,allies
Estonia,EST,1975,Russia,allies
Estonia,EST,1976,Russia,allies
Estonia,EST,1977,Russia,allies
Estonia,EST,1978,Russia,allies
Estonia,EST,1979,Russia,allies
Estonia,EST,1980,Russia,allies
Estonia,EST,1981,Russia,allies
Estonia,EST,1982,Russia,allies
Estonia,EST,1983,Russia,allies
Estonia,EST,1984,Russia,allies
Estonia,EST,1985,Russia,allies
Estonia,EST,1986,Russia,allies
Estonia,EST,1987,Russia,allies
Estonia,EST,1988,Russia,allies
Estonia,EST,1989,Russia,allies
Estonia,EST,1990,Russia,allies
Finland,FIN,1816,Russia,allies
Finland,FIN,1817,Russia,allies
Finland,FIN,1818,Russia,allies
Finland,FIN,1819,Russia,allies
Finland,FIN,1820,Russia,allies
Finland,FIN,1821,Russia,allies
Finland,FIN,1822,Russia,allies
Finland,FIN,1823,Russia,allies
Finland,FIN,1824,Russia,allies
Finland,FIN,1825,Russia,allies
Finland,FIN,1826,Russia,allies
Finland,FIN,1827,Russia,allies
Finland,FIN,1828,Russia,allies
Finland,FIN,1829,Russia,allies
Finland,FIN,1830,Russia,allies
Finland,FIN,1831,Russia,allies
Finland,FIN,1832,Russia,allies
Finland,FIN,1833,Russia,allies
Finland,FIN,1834,Russia,allies
Finland,FIN,1835,Russia,allies
Finland,FIN,1836,Russia,allies
Finland,FIN,1837,Russia,allies
Finland,FIN,1838,Russia,allies
Finland,FIN,1839,Russia,allies
Finland,FIN,1840,Russia,allies
Finland,FIN,1841,Russia,allies
Finland,FIN,1842,Russia,allies
Finland,FIN,1843,Russia,allies
Finland,FIN,1844,Russia,allies
Finland,FIN,1845,Russia,allies
Finland,FIN,1846,Russia,allies
Finland,FIN,1847,Russia,allies
Finland,FIN,1848,Russia,allies
Finland,FIN,1849,Russia,allies
Finland,FIN,1850,Russia,allies
Finland,FIN,1851,Russia,allies
Finland,FIN,1852,Russia,allies
Finland,FIN,1853,Russia,allies
Finland,FIN,1854,Russia,allies
Finland,FIN,1855,Russia,allies
Finland,FIN,1856,Russia,allies
Finland,FIN,1857,Russia,allies
Finland,FIN,1858,Russia,allies
Finland,FIN,1859,Russia,allies
Finland,FIN,1860,Russia,allies
Finland,FIN,1861,Russia,allies
Finland,FIN,1862,Russia,allies
Finland,FIN,1863,Russia,allies
Finland,FIN,1864,Russia,allies
Finland,FIN,1865,Russia,allies
Finland,FIN,1866,Russia,allies
Finland,FIN,1867,Russia,allies
Finland,FIN,1868,Russia,allies
Finland,FIN,1869,Russia,allies
Finland,FIN,1870,Russia,allies
Finland,FIN,1871,Russia,allies
Finland,FIN,1872,Russia,allies
Finland,FIN,1873,Russia,allies
Finland,FIN,1874,Russia,allies
Finland,FIN,1875,Russia,allies
Finland,FIN,1876,Russia,allies
Finland,FIN,1877,Russia,allies
Finland,FIN,1878,Russia,allies
Finland,FIN,1879,Russia,allies
Finland,FIN,1880,Russia,allies
Finland,FIN,1881,Russia,allies
Finland,FIN,1882,Russia,allies
Finland,FIN,1883,Russia,allies
Finland,FIN,1884,Russia,allies
Finland,FIN,1885,Russia,allies
Finland,FIN,1886,Russia,allies
Finland,FIN,1887,Russia,allies
Finland,FIN,1888,Russia,allies
Finland,FIN,1889,Russia,allies
Finland,FIN,1890,Russia,allies
Finland,FIN,1891,Russia,allies
Finland,FIN,1892,Russia,allies
Finland,FIN,1893,Russia,allies
Finland,FIN,1894,Russia,allies
Finland,FIN,1895,Russia,allies
Finland,FIN,1896,Russia,allies
Finland,FIN,1897,Russia,allies
Finland,FIN,1898,Russia,allies
Finland,FIN,1899,Russia,allies
Finland,FIN,1900,Russia,allies
Finland,FIN,1901,Russia,allies
Finland,FIN,1902,Russia,allies
Finland,FIN,1903,Russia,allies
Finland,FIN,1904,Russia,allies
Finland,FIN,1905,Russia,allies
Finland,FIN,1906,Russia,allies
Finland,FIN,1907,Russia,allies
Finland,FIN,1908,Russia,allies
Finland,FIN,1909,Russia,allies
Finland,FIN,1910,Russia,allies
Finland,FIN,1911,Russia,allies
Finland,FIN,1912,Russia,allies
Finland,FIN,1913,Russia,allies
Finland,FIN,1914,Russia,allies
Finland,FIN,1915,Russia,allies
Finland,FIN,1916,Russia,allies
Gabon,GAB,1816,France,allies
Gabon,GAB,1817,France,allies
Gabon,GAB,1818,France,allies
Gabon,GAB,1819,France,allies
Gabon,GAB,1820,France,allies
Gabon,GAB,1821,France,allies
Gabon,GAB,1822,France,allies
Gabon,GAB,1823,France,allies
Gabon,GAB,1824,France,allies
Gabon,GAB,1825,France,allies
Gabon,GAB,1826,France,allies
Gabon,GAB,1827,France,allies
Gabon,GAB,1828,France,allies
Gabon,GAB,1829,France,allies
Gabon,GAB,1830,France,allies
Gabon,GAB,1831,France,allies
Gabon,GAB,1832,France,allies
Gabon,GAB,1833,France,allies
Gabon,GAB,1834,France,allies
Gabon,GAB,1835,France,allies
